3b Energies: 
-0.00246936195 kJ/mol 
0.00319936188 kJ/mol 
0.00358015911 kJ/mol 
0.001219715145 kJ/mol 
0.00862364382 kJ/mol 
0.000256913415 kJ/mol 
0.02962236618 kJ/mol 
-0.001169829045 kJ/mol 
0.16247071335 kJ/mol 
-0.00834927027 kJ/mol 
-0.00154813197 kJ/mol 
0.04819329834 kJ/mol 
0.006238256805 kJ/mol 
-0.00192726633 kJ/mol 
-0.03915227415 kJ/mol 
0.003118712685 kJ/mol 
-0.014125249215 kJ/mol 
0.000933701505 kJ/mol 
-0.002757869895 kJ/mol 
-0.00042403185 kJ/mol 
-0.00857874633 kJ/mol 
-0.008935431945 kJ/mol 
-0.003692402835 kJ/mol 
0.085982850525 kJ/mol 
-0.003122038425 kJ/mol 
-0.003068826585 kJ/mol 
0.022802104875 kJ/mol 
-0.001449191205 kJ/mol 
-0.00441824559 kJ/mol 
0.078666222525 kJ/mol 
-0.001289555685 kJ/mol 
-0.00071170836 kJ/mol 
0.01107138846 kJ/mol 
-7.0671975e-05 kJ/mol 
0.002483496345 kJ/mol 
0.000140512515 kJ/mol 
-0.000601127505 kJ/mol 
-0.002769509985 kJ/mol 
0.00381129804 kJ/mol 
0.011181969315 kJ/mol 
-0.00055539858 kJ/mol 
0.00495368973 kJ/mol 
0.00187405449 kJ/mol 
0.025109337 kJ/mol 
-0.002262334635 kJ/mol 
-0.00368824566 kJ/mol 
-0.034693288245 kJ/mol 
0.000848895135 kJ/mol 
0.010729668675 kJ/mol 
-0.01593362034 kJ/mol 
-0.00429685608 kJ/mol 
-0.41416604229 kJ/mol 
-0.000749122935 kJ/mol 
0.019724132505 kJ/mol 
-0.004362539445 kJ/mol 
-0.008790762255 kJ/mol 
0.0062523912 kJ/mol 
0.02235063567 kJ/mol 
0.019158756705 kJ/mol 
-0.003868667055 kJ/mol 
-0.00068676531 kJ/mol 
0.012264497685 kJ/mol 
0.157875372105 kJ/mol 
0.01038129741 kJ/mol 
-0.00329414547 kJ/mol 
0.101598862695 kJ/mol 
0.00296489721 kJ/mol 
0.076251735285 kJ/mol 
0.010914247245 kJ/mol 
0.001023496485 kJ/mol 
-0.211832177865 kJ/mol 
0.01382343831 kJ/mol 
0.012653609265 kJ/mol 
0.009243062895 kJ/mol 
-0.004181286615 kJ/mol 
0.00235961253 kJ/mol 
-0.00033589974 kJ/mol 
-0.008085705375 kJ/mol 
-0.00027437355 kJ/mol 
-0.00064186782 kJ/mol 
0.00370986297 kJ/mol 
0.023433995475 kJ/mol 
0.0018790431 kJ/mol 
0.00033423687 kJ/mol 
0.00066847374 kJ/mol 
-0.00099107052 kJ/mol 
0.001881537405 kJ/mol 
0.0008813211 kJ/mol 
-0.000599464635 kJ/mol 
0.034962673185 kJ/mol 
-0.0006318906 kJ/mol 
-0.01151371188 kJ/mol 
0.045881077605 kJ/mol 
-0.00096945321 kJ/mol 
0.036690395115 kJ/mol 
0.00155145771 kJ/mol 
-0.0110913429 kJ/mol 
0.01941733299 kJ/mol 
-0.00216006813 kJ/mol 
0.006594110985 kJ/mol 
0.035089051305 kJ/mol 
-0.008657732655 kJ/mol 
-0.00200375835 kJ/mol 
0.02006418942 kJ/mol 
0.013797663825 kJ/mol 
0.02833863054 kJ/mol 
0.007059714585 kJ/mol 
0.13372634253 kJ/mol 
0.01675507812 kJ/mol 
0.02572293603 kJ/mol 
0.01991785686 kJ/mol 
-0.099914375385 kJ/mol 
-0.012518916795 kJ/mol 
0.03927865227 kJ/mol 
0.01298368896 kJ/mol 
0.0072002271 kJ/mol 
0.04961006358 kJ/mol 
0.01659377973 kJ/mol 
-0.002009578395 kJ/mol 
0.07306983354 kJ/mol 
0.01058416755 kJ/mol 
0.11666030772 kJ/mol 
0.01442373438 kJ/mol 
0.00360676503 kJ/mol 
-0.00133528461 kJ/mol 
0.00461280138 kJ/mol 
-0.010300648215 kJ/mol 
0.001274589855 kJ/mol 
-0.02597735514 kJ/mol 
0.002106024855 kJ/mol 
0.002287277685 kJ/mol 
0.002225751495 kJ/mol 
-0.27779739933 kJ/mol 
0.00249929361 kJ/mol 
0.021473471745 kJ/mol 
0.00044564916 kJ/mol 
0.00297154869 kJ/mol 
0.001369373445 kJ/mol 
0.000120558075 kJ/mol 
-0.005975523345 kJ/mol 
0.000930375765 kJ/mol 
-0.010515158445 kJ/mol 
0.12507775566 kJ/mol 
0.02141942847 kJ/mol 
0.014856912015 kJ/mol 
0.02826879 kJ/mol 
0.017933221515 kJ/mol 
0.0324425937 kJ/mol 
0.01843790256 kJ/mol 
0.06557694132 kJ/mol 
0.019320055095 kJ/mol 
0.000508006785 kJ/mol 
-0.00138350784 kJ/mol 
0.00030097947 kJ/mol 
0.001104977115 kJ/mol 
0.049494494115 kJ/mol 
-0.003428006505 kJ/mol 
-0.001690307355 kJ/mol 
0.079655630175 kJ/mol 
-0.000602790375 kJ/mol 
0.088861278495 kJ/mol 
-0.33507329361 kJ/mol 
-0.05948584851 kJ/mol 
-0.08604687102 kJ/mol 
0.03430833384 kJ/mol 
-0.1348421283 kJ/mol 
0.50666651178 kJ/mol 
-0.03089113599 kJ/mol 
0.00446314308 kJ/mol 
0.00845070534 kJ/mol 
0.00440826837 kJ/mol 
-0.00924056859 kJ/mol 
-0.0009478359 kJ/mol 
-0.007502038005 kJ/mol 
0.006396229455 kJ/mol 
0.000641036385 kJ/mol 
-0.001901491845 kJ/mol 
0.00142009098 kJ/mol 
0.003258393765 kJ/mol 
-0.00194722077 kJ/mol 
-0.000245273325 kJ/mol 
-0.001696958835 kJ/mol 
-0.00205031871 kJ/mol 
-0.00012138951 kJ/mol 
0.108099021525 kJ/mol 
0.00321432771 kJ/mol 
0.007615113165 kJ/mol 
0.00466601322 kJ/mol 
0.13959461076 kJ/mol 
0.018891034635 kJ/mol 
0.007245956025 kJ/mol 
0.015226069155 kJ/mol 
0.005611354815 kJ/mol 
-0.004909623675 kJ/mol 
0.002759532765 kJ/mol 
-0.01587541989 kJ/mol 
-0.000256913415 kJ/mol 
-0.005200625925 kJ/mol 
-0.00641701533 kJ/mol 
-0.042700007295 kJ/mol 
-0.01629778887 kJ/mol 
-0.01146050004 kJ/mol 
0.000346708395 kJ/mol 
0.003700717185 kJ/mol 
0.00442157133 kJ/mol 
0.003176913135 kJ/mol 
0.569961164025 kJ/mol 
0.00161132103 kJ/mol 
0.00054043275 kJ/mol 
-0.020151490095 kJ/mol 
0.003627550905 kJ/mol 
-0.001489100085 kJ/mol 
0.00338560332 kJ/mol 
0.00174435063 kJ/mol 
0.00559888329 kJ/mol 
0.00348204978 kJ/mol 
0.024884018115 kJ/mol 
0.033966614055 kJ/mol 
0.070787544465 kJ/mol 
-0.04130735367 kJ/mol 
-0.00185410005 kJ/mol 
0.05170860552 kJ/mol 
0.001291218555 kJ/mol 
-0.03181402884 kJ/mol 
0.00045396351 kJ/mol 
-0.00842077368 kJ/mol 
-0.012287777865 kJ/mol 
-0.006273177075 kJ/mol 
-0.033564199515 kJ/mol 
-0.002272311855 kJ/mol 
0.025311375705 kJ/mol 
-0.039061647735 kJ/mol 
-0.03527944992 kJ/mol 
-0.01115619483 kJ/mol 
0.00423200415 kJ/mol 
-0.001896503235 kJ/mol 
-0.00010808655 kJ/mol 
0.04335268377 kJ/mol 
0.009820078785 kJ/mol 
-0.001600512375 kJ/mol 
0.00151487457 kJ/mol 
0.0194389503 kJ/mol 
-0.02890733208 kJ/mol 
0.00021949884 kJ/mol 
-0.0021783597 kJ/mol 
0.00112077438 kJ/mol 
-0.00554733432 kJ/mol 
0.00562881495 kJ/mol 
0.007081331895 kJ/mol 
0.000261902025 kJ/mol 
0.00112410012 kJ/mol 
0.00762259608 kJ/mol 
0.052342990425 kJ/mol 
-0.00051050109 kJ/mol 
-0.001271264115 kJ/mol 
-7.7323455e-05 kJ/mol 
0.043782535665 kJ/mol 
-0.02190332364 kJ/mol 
-0.0108751698 kJ/mol 
-0.01433227653 kJ/mol 
0.13343534028 kJ/mol 
0.715076503185 kJ/mol 
0.0123384954 kJ/mol 
0.006116867295 kJ/mol 
0.03720339051 kJ/mol 
-0.001796731035 kJ/mol 
-0.004520512095 kJ/mol 
0.008596206465 kJ/mol 
0.011467982955 kJ/mol 
-0.104542142595 kJ/mol 
-0.002491810695 kJ/mol 
-0.01455676398 kJ/mol 
0.00296822295 kJ/mol 
-0.00079651473 kJ/mol 
-0.001813359735 kJ/mol 
-0.016745932335 kJ/mol 
0.079567498065 kJ/mol 
-0.000504681045 kJ/mol 
-0.00230640069 kJ/mol 
-0.00304804071 kJ/mol 
0.027675976845 kJ/mol 
0.01889352894 kJ/mol 
-0.012620351865 kJ/mol 
0.0062523912 kJ/mol 
0.011667527355 kJ/mol 
-0.00130202721 kJ/mol 
-0.060986588685 kJ/mol 
0.014950032735 kJ/mol 
0.002342152395 kJ/mol 
0.005054293365 kJ/mol 
-0.00128539851 kJ/mol 
-0.56697548094 kJ/mol 
0.03064835697 kJ/mol 
-0.15256000815 kJ/mol 
0.022205134545 kJ/mol 
-0.01378020369 kJ/mol 
0.04943047362 kJ/mol 
0.03920382312 kJ/mol 
0.01094667321 kJ/mol 
0.00175432785 kJ/mol 
-0.00210851916 kJ/mol 
0.0044066055 kJ/mol 
0.00609275568 kJ/mol 
0.003506161395 kJ/mol 
0.02119660389 kJ/mol 
-0.0025441911 kJ/mol 
0.00920232258 kJ/mol 
-0.000754111545 kJ/mol 
0.01452184371 kJ/mol 
-0.00271879245 kJ/mol 
0.00046892934 kJ/mol 
0.00678783534 kJ/mol 
0.018006387795 kJ/mol 
-0.00127542129 kJ/mol 
0.00127043268 kJ/mol 
0.00213013647 kJ/mol 
0.00042735759 kJ/mol 
-8.979498e-05 kJ/mol 
-0.00100271061 kJ/mol 
0.001766799375 kJ/mol 
0.02117332371 kJ/mol 
0.01251309675 kJ/mol 
0.00947170752 kJ/mol 
-0.02212282248 kJ/mol 
-0.002365432575 kJ/mol 
-0.01135906497 kJ/mol 
-0.00144170829 kJ/mol 
-0.00460116129 kJ/mol 
-0.00861200373 kJ/mol 
0.01516038579 kJ/mol 
-0.003073815195 kJ/mol 
-0.000368325705 kJ/mol 
0.00755774415 kJ/mol 
-0.01329630852 kJ/mol 
-0.00078820038 kJ/mol 
-0.00136521627 kJ/mol 
-0.001929760635 kJ/mol 
-0.001580557935 kJ/mol 
-0.01076209464 kJ/mol 
0.000516321135 kJ/mol 
-0.000148826865 kJ/mol 
-0.00051382683 kJ/mol 
0.0242446446 kJ/mol 
0.000880489665 kJ/mol 
-0.00019289292 kJ/mol 
0.002485159215 kJ/mol 
-0.026771375565 kJ/mol 
-0.000950330205 kJ/mol 
0.004089828765 kJ/mol 
-0.00281523891 kJ/mol 
-0.027976956315 kJ/mol 
0.00054043275 kJ/mol 
-0.01152036336 kJ/mol 
0.04325790018 kJ/mol 
0.000679282395 kJ/mol 
-0.000320102475 kJ/mol 
0.002079418935 kJ/mol 
0.007187755575 kJ/mol 
-0.027609462045 kJ/mol 
0.018531854715 kJ/mol 
-0.003640853865 kJ/mol 
0.00053045553 kJ/mol 
-0.0008813211 kJ/mol 
0.018141080265 kJ/mol 
-0.06948967443 kJ/mol 
0.00017460135 kJ/mol 
0.0012970386 kJ/mol 
-0.00486888336 kJ/mol 
0.03437484864 kJ/mol 
-0.010678119705 kJ/mol 
0.003569350455 kJ/mol 
-0.006338029005 kJ/mol 
-0.062205472395 kJ/mol 
-0.00072002271 kJ/mol 
0.005089213635 kJ/mol 
0.002222425755 kJ/mol 
-0.00218002257 kJ/mol 
0.012059964675 kJ/mol 
-0.003341537265 kJ/mol 
0.05324676027 kJ/mol 
0.03743452944 kJ/mol 
0.069175392 kJ/mol 
0.04511865171 kJ/mol 
-0.033895110645 kJ/mol 
-0.017587344555 kJ/mol 
0.00960972573 kJ/mol 
0.100888817205 kJ/mol 
-0.0094617303 kJ/mol 
0.0126710694 kJ/mol 
-0.018867754455 kJ/mol 
0.02527728687 kJ/mol 
-0.07420557375 kJ/mol 
0.00510002229 kJ/mol 
0.00337063749 kJ/mol 
0.069500483085 kJ/mol 
-0.00162129825 kJ/mol 
-0.01240999881 kJ/mol 
0.01050268692 kJ/mol 
-0.00059031885 kJ/mol 
0.046679255205 kJ/mol 
-0.00145501125 kJ/mol 
-0.00073498854 kJ/mol 
-0.003040557795 kJ/mol 
0.01170494193 kJ/mol 
-0.00656334789 kJ/mol 
0.00546419082 kJ/mol 
0.012683540925 kJ/mol 
-0.00692419068 kJ/mol 
-0.001502403045 kJ/mol 
0.057176953515 kJ/mol 
-0.016696046235 kJ/mol 
0.0364999965 kJ/mol 
0.029049507465 kJ/mol 
0.0422701554 kJ/mol 
-0.04707751257 kJ/mol 
-0.009126661995 kJ/mol 
-0.00349701561 kJ/mol 
-0.01586211693 kJ/mol 
-0.01522690059 kJ/mol 
-0.00702562575 kJ/mol 
-0.01290885981 kJ/mol 
-0.02865956445 kJ/mol 
-0.096465583005 kJ/mol 
-0.020133198525 kJ/mol 
-0.018476980005 kJ/mol 
-0.011915294985 kJ/mol 
-0.059046019395 kJ/mol 
-0.00199211826 kJ/mol 
-0.00371817732 kJ/mol 
-0.00231471504 kJ/mol 
-0.001085022675 kJ/mol 
-0.003245090805 kJ/mol 
-0.00095947599 kJ/mol 
-0.002508439395 kJ/mol 
-0.003740626065 kJ/mol 
0.00500191296 kJ/mol 
-0.00220496562 kJ/mol 
-0.00344380377 kJ/mol 
0.00060195894 kJ/mol 
0.029741261385 kJ/mol 
-0.00379633221 kJ/mol 
-0.00763589904 kJ/mol 
-0.003805477995 kJ/mol 
0.008167186005 kJ/mol 
-0.01473801681 kJ/mol 
-0.00102765366 kJ/mol 
0.00235462392 kJ/mol 
0.001863245835 kJ/mol 
0.004585364025 kJ/mol 
0.004219532625 kJ/mol 
-0.002688029355 kJ/mol 
-0.00236958975 kJ/mol 
0.01342434951 kJ/mol 
-0.006680580225 kJ/mol 
0.014530989495 kJ/mol 
-0.009249714375 kJ/mol 
0.001262949765 kJ/mol 
0.006918370635 kJ/mol 
0.016365135105 kJ/mol 
0.00625904268 kJ/mol 
-0.0486056901 kJ/mol 
-0.013619736735 kJ/mol 
-0.002905865325 kJ/mol 
0.002530056705 kJ/mol 
-0.01159685538 kJ/mol 
0.017743654335 kJ/mol 
0.00545920221 kJ/mol 
-0.001547300535 kJ/mol 
0.000604453245 kJ/mol 
-0.011261787075 kJ/mol 
-0.008225386455 kJ/mol 
-0.08197450239 kJ/mol 
5.820045e-06 kJ/mol 
0.001224703755 kJ/mol 
0.00037082001 kJ/mol 
-0.010017960315 kJ/mol 
0.001447528335 kJ/mol 
0.00137685636 kJ/mol 
-0.00040075167 kJ/mol 
-0.00067013661 kJ/mol 
-0.001447528335 kJ/mol 
-0.019152105225 kJ/mol 
-0.005391855975 kJ/mol 
-0.000774065985 kJ/mol 
0.000529624095 kJ/mol 
-0.006061992585 kJ/mol 
0.001524020355 kJ/mol 
-0.00078986325 kJ/mol 
0.00280359882 kJ/mol 
0.001013519265 kJ/mol 
0.006788666775 kJ/mol 
0.00205364445 kJ/mol 
0.01739860881 kJ/mol 
-0.000878826795 kJ/mol 
0.008363404665 kJ/mol 
0.065293421985 kJ/mol 
-0.0019788153 kJ/mol 
3.32574e-05 kJ/mol 
-0.009003609615 kJ/mol 
-0.010724680065 kJ/mol 
-0.002955751425 kJ/mol 
-0.00080316621 kJ/mol 
3.7414575e-05 kJ/mol 
-0.016464907305 kJ/mol 
-0.00161630964 kJ/mol 
0.01604170689 kJ/mol 
-0.00831767574 kJ/mol 
-0.00413056908 kJ/mol 
0.0007981776 kJ/mol 
0.016242082725 kJ/mol 
-0.001540649055 kJ/mol 
-0.01003209471 kJ/mol 
-0.009199828275 kJ/mol 
-0.00234963531 kJ/mol 
0.00099439626 kJ/mol 
0.25783464498 kJ/mol 
-0.007250944635 kJ/mol 
0.044479278195 kJ/mol 
-0.00987911067 kJ/mol 
-0.004974475605 kJ/mol 
-0.005137436865 kJ/mol 
-0.024102469215 kJ/mol 
0.0845735682 kJ/mol 
-0.01150872327 kJ/mol 
-0.02311555587 kJ/mol 
-0.009115021905 kJ/mol 
-0.002387049885 kJ/mol 
-0.003053860755 kJ/mol 
0.016130670435 kJ/mol 
0.01122936111 kJ/mol 
-0.005759350245 kJ/mol 
-0.00115236891 kJ/mol 
-0.022963403265 kJ/mol 
-0.000458120685 kJ/mol 
-0.001379350665 kJ/mol 
0.00131200443 kJ/mol 
-0.001455842685 kJ/mol 
-0.005799259125 kJ/mol 
0.00010808655 kJ/mol 
0.00064020495 kJ/mol 
0.016922196555 kJ/mol 
0.008256980985 kJ/mol 
0.025342970235 kJ/mol 
-0.000626070555 kJ/mol 
-0.002192494095 kJ/mol 
0.00267888357 kJ/mol 
-0.13335385965 kJ/mol 
0.00426027294 kJ/mol 
0.262330214025 kJ/mol 
0.049469551065 kJ/mol 
-0.01022831337 kJ/mol 
0.02212947396 kJ/mol 
0.15162880095 kJ/mol 
0.032682878415 kJ/mol 
0.3604104438 kJ/mol 
-0.04029799158 kJ/mol 
-0.02746894953 kJ/mol 
-0.11835976086 kJ/mol 
-0.00012970386 kJ/mol 
-0.030294997095 kJ/mol 
-0.003353177355 kJ/mol 
-0.000115569465 kJ/mol 
-0.00022282458 kJ/mol 
-0.0050384961 kJ/mol 
0.000346708395 kJ/mol 
0.017589007425 kJ/mol 
0.003509487135 kJ/mol 
4.4066055e-05 kJ/mol 
0.005844156615 kJ/mol 
0.31031981079 kJ/mol 
0.04823653296 kJ/mol 
0.00203369001 kJ/mol 
-0.03400236576 kJ/mol 
0.03560038383 kJ/mol 
-0.016579645335 kJ/mol 
0.5464523394 kJ/mol 
-0.14337431427 kJ/mol 
0.034174472805 kJ/mol 
-0.00069341679 kJ/mol 
0.010407071895 kJ/mol 
0.00257079702 kJ/mol 
-0.001133245905 kJ/mol 
-0.005528211315 kJ/mol 
-0.00023446467 kJ/mol 
-0.003793837905 kJ/mol 
-0.034515361155 kJ/mol 
-0.00309958968 kJ/mol 
-0.01198264122 kJ/mol 
-0.003220147755 kJ/mol 
-0.00057036441 kJ/mol 
-0.00624573972 kJ/mol 
-0.001330296 kJ/mol 
0.093051710895 kJ/mol 
0.005566457325 kJ/mol 
-0.00398257365 kJ/mol 
0.020427526515 kJ/mol 
-0.027950350395 kJ/mol 
-0.01976487282 kJ/mol 
0.00085637805 kJ/mol 
0.01836972489 kJ/mol 
0.024717731115 kJ/mol 
0.006289805775 kJ/mol 
-0.00411061464 kJ/mol 
-0.009766866945 kJ/mol 
0.000230307495 kJ/mol 
0.00148660578 kJ/mol 
-0.0048888378 kJ/mol 
-0.00188569458 kJ/mol 
-0.01358398503 kJ/mol 
0.00080649195 kJ/mol 
0.006502653135 kJ/mol 
0.0063022773 kJ/mol 
-0.004046594145 kJ/mol 
0.003827095305 kJ/mol 
-0.01699286853 kJ/mol 
0.05553320652 kJ/mol 
-0.001136571645 kJ/mol 
0.002252357415 kJ/mol 
-0.000858872355 kJ/mol 
-0.000799009035 kJ/mol 
-0.051090849315 kJ/mol 
0.079600755465 kJ/mol 
0.0782380335 kJ/mol 
0.00231471504 kJ/mol 
-0.017281376475 kJ/mol 
-0.00343216368 kJ/mol 
-0.068541007095 kJ/mol 
-0.028805065575 kJ/mol 
-0.11233351998 kJ/mol 
0.009479190435 kJ/mol 
0.02089895016 kJ/mol 
-0.01998603453 kJ/mol 
0.11057919213 kJ/mol 
-0.28406143062 kJ/mol 
-0.051183970035 kJ/mol 
-0.001221378015 kJ/mol 
-0.005287095165 kJ/mol 
0.00849061422 kJ/mol 
0.0982589883 kJ/mol 
0.007488735045 kJ/mol 
0.001041788055 kJ/mol 
-0.00139015932 kJ/mol 
-0.000581173065 kJ/mol 
3.658314e-05 kJ/mol 
0.04502553099 kJ/mol 
-0.005052630495 kJ/mol 
0.00082810926 kJ/mol 
0.002453564685 kJ/mol 
-0.002470193385 kJ/mol 
0.000812311995 kJ/mol 
-0.003280011075 kJ/mol 
-0.00460116129 kJ/mol 
-0.000795683295 kJ/mol 
-0.00025109337 kJ/mol 
0.000622744815 kJ/mol 
0.0095282451 kJ/mol 
0.00832266435 kJ/mol 
-0.001093337025 kJ/mol 
0.000198712965 kJ/mol 
0.00516819996 kJ/mol 
-0.002752881285 kJ/mol 
-0.007034771535 kJ/mol 
0.003709031535 kJ/mol 
0.00604952106 kJ/mol 
0.00172107045 kJ/mol 
0.00410895177 kJ/mol 
0.110202552075 kJ/mol 
0.0508505646 kJ/mol 
0.002905865325 kJ/mol 
-0.00417214083 kJ/mol 
-0.000260239155 kJ/mol 
0.01126926999 kJ/mol 
-0.002175865395 kJ/mol 
-0.001434225375 kJ/mol 
0.02470027098 kJ/mol 
0.00356353041 kJ/mol 
4.98861e-06 kJ/mol 
0.00220330275 kJ/mol 
-0.000739145715 kJ/mol 
-0.000517984005 kJ/mol 
0.000373314315 kJ/mol 
-0.00464439591 kJ/mol 
0.02265660375 kJ/mol 
0.005117482425 kJ/mol 
-0.00399587661 kJ/mol 
0.00097943043 kJ/mol 
0.023685088845 kJ/mol 
-0.001974658125 kJ/mol 
0.00082644639 kJ/mol 
0.023379120765 kJ/mol 
0.02068443993 kJ/mol 
0.098289751395 kJ/mol 
0.032920668825 kJ/mol 
0.02557992921 kJ/mol 
-0.016235431245 kJ/mol 
0.1843291395 kJ/mol 
0.08590885281 kJ/mol 
-0.011459668605 kJ/mol 
0.02781648936 kJ/mol 
0.31679835231 kJ/mol 
0.020366000325 kJ/mol 
-0.00488384919 kJ/mol 
0.014812014525 kJ/mol 
-0.007206047145 kJ/mol 
-0.00330245982 kJ/mol 
0.002410330065 kJ/mol 
-0.00157473789 kJ/mol 
-0.00208523898 kJ/mol 
-0.03920382312 kJ/mol 
-0.010686434055 kJ/mol 
0.000976936125 kJ/mol 
0.02218767441 kJ/mol 
-0.00249596787 kJ/mol 
-0.01444202595 kJ/mol 
0.00068510244 kJ/mol 
-0.00378968073 kJ/mol 
0.085686859665 kJ/mol 
0.094734535335 kJ/mol 
-0.019298437785 kJ/mol 
-0.027604473435 kJ/mol 
0.167298856395 kJ/mol 
-0.03169762794 kJ/mol 
-0.00445981734 kJ/mol 
0.354115649415 kJ/mol 
-0.003594293505 kJ/mol 
0.053872830825 kJ/mol 
-0.000333405435 kJ/mol 
-0.060627408765 kJ/mol 
-0.01392154764 kJ/mol 
0.002202471315 kJ/mol 
0.000704225445 kJ/mol 
0.002180854005 kJ/mol 
0.017223176025 kJ/mol 
-0.001785090945 kJ/mol 
-0.004372516665 kJ/mol 
0.000125546685 kJ/mol 
-0.011449691385 kJ/mol 
-0.001477459995 kJ/mol 
-0.002865956445 kJ/mol 
0.005109168075 kJ/mol 
0.00301478331 kJ/mol 
0.18782948085 kJ/mol 
0.02455393842 kJ/mol 
0.00714036378 kJ/mol 
0.01467316488 kJ/mol 
0.006728803455 kJ/mol 
0.02108020299 kJ/mol 
-0.00812644569 kJ/mol 
0.010096115205 kJ/mol 
0.00602624088 kJ/mol 
-0.006652311435 kJ/mol 
-0.010570033155 kJ/mol 
0.00048056943 kJ/mol 
-0.00235628679 kJ/mol 
0.00243444168 kJ/mol 
-0.015693335625 kJ/mol 
-0.00083642361 kJ/mol 
0.001878211665 kJ/mol 
0.04900810464 kJ/mol 
0.00887307432 kJ/mol 
0.00158471511 kJ/mol 
-0.005164042785 kJ/mol 
-0.00054542136 kJ/mol 
0.03949482537 kJ/mol 
0.00178093377 kJ/mol 
0.002081081805 kJ/mol 
0.041439551835 kJ/mol 
0.008742539025 kJ/mol 
-0.002905865325 kJ/mol 
-0.00036084279 kJ/mol 
0.028060099815 kJ/mol 
-0.016037549715 kJ/mol 
0.00738480567 kJ/mol 
0.001760147895 kJ/mol 
-0.00628398573 kJ/mol 
0.0017792709 kJ/mol 
-0.014268256035 kJ/mol 
-0.000381628665 kJ/mol 
0.000483063735 kJ/mol 
-0.0028933938 kJ/mol 
0.000626070555 kJ/mol 
0.014308164915 kJ/mol 
0.0010309794 kJ/mol 
0.000679282395 kJ/mol 
0.00144503403 kJ/mol 
-0.02472853977 kJ/mol 
-0.004643564475 kJ/mol 
0.000185410005 kJ/mol 
0.00963965739 kJ/mol 
0.00113407734 kJ/mol 
-0.00068343957 kJ/mol 
0.0318439605 kJ/mol 
-0.00709380342 kJ/mol 
0.0005154897 kJ/mol 
0.000943678725 kJ/mol 
-0.04467965403 kJ/mol 
-0.014486092005 kJ/mol 
-0.0095116164 kJ/mol 
0.08943413721 kJ/mol 
-0.003185227485 kJ/mol 
-0.00013469247 kJ/mol 
-0.00741473733 kJ/mol 
-0.03077473509 kJ/mol 
0.01141892829 kJ/mol 
2.9100225e-05 kJ/mol 
-0.043100758965 kJ/mol 
-0.02162229861 kJ/mol 
-0.02027537391 kJ/mol 
-0.029278983525 kJ/mol 
-0.005069259195 kJ/mol 
-0.00293995416 kJ/mol 
0.005694498315 kJ/mol 
-0.036915714 kJ/mol 
-0.052313058765 kJ/mol 
-0.00614929326 kJ/mol 
-0.04931407272 kJ/mol 
-0.03496184175 kJ/mol 
-0.124320318375 kJ/mol 
-0.00947337039 kJ/mol 
-0.006086935635 kJ/mol 
-0.005604703335 kJ/mol 
-0.15776977986 kJ/mol 
0.04608145344 kJ/mol 
0.00201539844 kJ/mol 
-0.03173587395 kJ/mol 
-0.02278797048 kJ/mol 
-0.00754776693 kJ/mol 
0.0842077368 kJ/mol 
-0.01096330191 kJ/mol 
-0.100750798995 kJ/mol 
-0.021837640275 kJ/mol 
-0.006722151975 kJ/mol 
-0.03467749098 kJ/mol 
-0.005257163505 kJ/mol 
0.002495136435 kJ/mol 
-0.00285015918 kJ/mol 
0.007798028865 kJ/mol 
0.101066744295 kJ/mol 
0.0047890656 kJ/mol 
0.033078641475 kJ/mol 
-0.003715683015 kJ/mol 
0.044903310045 kJ/mol 
0.122404692135 kJ/mol 
0.116602938705 kJ/mol 
0.001919783415 kJ/mol 
-0.000190398615 kJ/mol 
0.000103929375 kJ/mol 
0.040914084915 kJ/mol 
0.026453767395 kJ/mol 
0.00873505611 kJ/mol 
0.002917505415 kJ/mol 
-0.05342635023 kJ/mol 
-0.029307252315 kJ/mol 
-0.00347872404 kJ/mol 
0.051850780905 kJ/mol 
-0.04688461965 kJ/mol 
-0.00110248281 kJ/mol 
0.11287062699 kJ/mol 
-0.003614247945 kJ/mol 
0.09571313433 kJ/mol 
0.00348537552 kJ/mol 
-0.001686981615 kJ/mol 
0.00098441904 kJ/mol 
-0.00042403185 kJ/mol 
-0.00415551213 kJ/mol 
0.00495701547 kJ/mol 
-0.00101102496 kJ/mol 
0.00246936195 kJ/mol 
0.00123384954 kJ/mol 
0.00175100211 kJ/mol 
-0.00201373557 kJ/mol 
-0.002900876715 kJ/mol 
-0.001146548865 kJ/mol 
0.00100104774 kJ/mol 
0.05964548403 kJ/mol 
0.07824801072 kJ/mol 
-0.288176202435 kJ/mol 
0.04629097506 kJ/mol 
-0.04774266057 kJ/mol 
-0.066608752155 kJ/mol 
0.04020320799 kJ/mol 
0.095274968085 kJ/mol 
0.064972488075 kJ/mol 
-0.057985108335 kJ/mol 
-0.040842581505 kJ/mol 
0.43369645044 kJ/mol 
-0.013167436095 kJ/mol 
-0.019968574395 kJ/mol 
0.085331005485 kJ/mol 
0.00555731154 kJ/mol 
0.0001829157 kJ/mol 
0.018292401435 kJ/mol 
0.00119394066 kJ/mol 
-0.00043068333 kJ/mol 
0.00032093391 kJ/mol 
0.074951370945 kJ/mol 
-0.00168282444 kJ/mol 
0.01677170682 kJ/mol 
0.052856817255 kJ/mol 
-0.001893177495 kJ/mol 
-0.00215674239 kJ/mol 
0.05599881012 kJ/mol 
