TB,	Energy
-0.00840676	-0.00923815403187
-0.00381476	-0.00453649836842
-3.13027806	-3.18140756096
-0.08022304	-0.0788995560691
-0.33787938	-0.349079993047
-0.20769359	-0.191504170912
-0.02906315	-0.02941519675
0.03796183	0.0335216152375
0.00557272	0.0101899429228
-0.00784007	-0.00887774864504
0.02439076	0.0219304989071
-0.00514194	-0.00587105844973
-0.00284432	-0.00371102024903
0.00618762	0.00807563115889
-0.07339289	-0.0797156801949
-0.00744218	-0.00613385217863
-0.00622961	-0.0068579108359
-0.16039452	-0.176988147321
0.03140634	0.0600545953191
-0.08527729	-0.0847520554158
-0.00563996	-0.00605391566323
-0.00636491	-0.007045933906
-0.20398985	-0.220806750964
-0.02240120	-0.0253002539048
-2.39477128	-2.38815711444
0.05074477	0.0747823690906
-0.00124140	-0.000992781358297
-0.03643691	-0.0327956414161
-1.91342909	-1.92481957446
-0.04603626	-0.0493104801473
0.00317522	0.00356465019288
-0.01408440	-0.0141485488434
-0.08721242	-0.0875396120778
-0.00129368	-0.00127352585758
-0.06259747	-0.060935607895
-0.00165867	-0.00322151658488
-0.00955592	-0.0145703495348
0.00376057	0.00438067447063
0.00133148	0.00109862880526
0.00644303	0.00756874850324
-0.02408188	-0.0223893211717
0.00135936	0.000447487390959
-0.03287157	-0.0302888246516
-0.00218373	-0.00265936922729
-0.42651349	-0.422084729815
-0.04573263	-0.0446773381236
-0.00029680	-0.00084380537689
-0.00062387	-0.000296757961017
0.00194985	0.000851202511105
0.00588699	0.00852092441253
-2.82381208	-2.72437714074
-0.14609622	-0.0680443390318
-0.00040985	-0.000258721439258
-0.00455431	-0.00496306293689
0.00338338	0.0039563826664
-0.00253771	-0.00268102355483
-0.00016928	-0.000106987698844
-0.01000011	-0.00946655048246
-0.02858882	-0.0274861457866
-0.00483437	-0.00489212663152
-0.00195655	-0.00258840686624
-0.05452006	-0.0513840037661
0.10506720	0.0723845184344
-0.00694823	-0.00813073181541
0.00202833	0.00187727976922
-0.00600351	-0.00692930775991
-0.00098491	0.00421572596365
-2.69381315	-2.72324018509
-0.26603834	-0.249449421011
0.00376547	0.00750798062245
-0.00310512	-0.00302845666395
0.00285629	0.00278584781388
-0.71974791	-0.692927995297
-0.07953421	0.0129516531779
0.00271345	0.00307401354269
-0.04069956	-0.0384059422834
-0.00142097	-0.00170945757046
-0.00317020	-0.0033682126442
-0.09044949	-0.0886490286925
-0.00965952	-0.0106682139936
0.00425524	0.00406879200484
-0.01148675	-0.0116596928555
-0.01057864	-0.0107878065407
-0.00647450	-0.00474728145624
-0.02254176	-0.020471316603
-0.00027886	-0.000339732593752
-0.00825064	-0.00917607196132
-0.00019571	-0.000510771323997
-1.71959380	-1.71445187829
-0.01652653	-0.0158641713755
-0.41975942	-0.363292114928
-0.00642078	-0.00741044446725
0.00040148	-0.000122522677159
-0.00639303	-0.00728244446846
-0.09165871	-0.0896021317571
-0.00304698	-0.00361439092713
0.02142729	0.0190441307723
-0.00770561	-0.00896616595261
0.00160579	0.00317080587125
0.00913842	0.0100914269764
-0.00974350	-0.00990694797812
-0.14337739	-0.14924342204
0.00172076	0.00288161129015
0.00599143	0.00214399687924
-0.20403088	-0.194567487154
-0.04564435	-0.0410434363861
-0.00949575	-0.00690004319142
-0.00490124	-0.00545693223837
-0.01730723	-0.0168965934223
0.02375864	0.030055205121
-0.02559328	-0.0250558738039
0.00195727	0.00162356030275
-0.00094280	0.000334891813703
-0.13456509	-0.127990576819
-0.02212258	-0.0220011759559
-0.01007392	-0.0097086614433
-0.00864231	-0.00648392395856
-0.00825387	-0.00872632420436
-0.00605124	-0.00702465141027
-0.00080846	-0.00134751522282
0.00478484	0.00408845060325
-0.05397502	-0.0560406118621
-0.00437810	-0.00529759423854
-0.00834539	-0.00904333236241
0.00369082	0.00372339945437
-0.00225203	-0.00294947706075
-0.04513688	-0.0446530089085
-0.00148975	-0.00216322217808
-5.10737376	-5.11651300555
-1.53355503	-1.61245925027
-0.27810075	-0.267811682784
-0.00077783	-0.00136070616649
-0.00341376	-0.00143875086392
-0.05685595	-0.0530773857495
-0.00314567	-0.0040626464229
-0.00213444	-0.0028555899565
-0.00795779	-0.00799956647903
0.00632436	0.00826917358574
-0.00085703	-0.000496347537504
-0.01104233	-0.0116437289993
-0.00555239	-0.00686261545805
-0.00542235	-0.00636042860534
-0.11135759	-0.113435481311
-0.00601500	-0.00394016594792
-0.00394229	-0.00495409310659
-0.53431328	-0.533412169637
-0.02126914	-0.0208997154248
0.00482264	0.00277421863039
-0.15805468	-0.144909567089
0.00392494	0.00567685794958
-0.00112644	-0.00175144804607
-0.00158653	-0.00216328870632
-0.01112691	-0.0139236229492
-0.01792249	-0.0171524642286
-0.00355959	-0.00434122897927
-0.04069777	-0.0388045415026
-0.06723744	-0.0692570160124
-0.00631754	-0.00698069233402
0.00994688	0.0188904427051
-0.00195691	-0.00109859439775
0.01558516	0.0469297579609
0.00006017	-0.000269982561419
-0.01273102	-0.0121439688238
-0.00671914	-0.00777281804658
-0.00307234	-0.00358469079845
0.01904773	0.0181631301318
-0.39499804	-0.344922902561
-0.00653108	-0.00757458083241
-0.00739612	-0.0086026591331
-0.00960426	-0.0102201394259
0.01175855	0.0135326344702
0.00422641	0.00454426859356
-0.10912397	-0.0753324565476
-0.02188523	-0.0212392863162
-0.04052430	-0.0397251025016
-0.00741263	-0.00857206983305
0.01103670	0.0174595300779
-0.00411061	-0.00482200760485
-0.00347525	-0.00439298171272
0.00089304	0.00144825138626
0.01040099	0.0121342292483
-0.04081309	-0.0393174369076
-0.95102656	-0.985990316234
0.00756193	0.0101300051189
0.00521431	0.00981564297926
-0.00201349	-0.00245732390555
0.00063117	0.000311498084016
-0.00355588	-0.00203925702581
-0.03426383	-0.0319388748585
-0.00695361	-0.00754615724381
1.70870843	1.37949595537
-0.00063356	-0.000913301098842
-0.00643873	-0.00706897089502
-0.00149741	-0.00155825924451
-0.00509050	-0.00586476219607
0.02274908	0.0340211237271
-0.00851897	-0.00856642303556
0.00393894	0.00496318573463
-0.00025051	-0.000738487476654
0.00934801	0.0109012494584
-0.07704375	-0.0665038683226
0.03642482	0.0473613244364
0.00225897	0.00226027446935
-0.01505890	-0.0141380071986
-0.05062730	-0.0481082567754
0.00637903	0.0118976067389
0.00061263	6.36964420752e-05
-0.01076120	-0.00802353136614
0.00486846	0.00618982840589
0.00559151	0.00587425398507
0.00763407	0.00838420967729
0.00911425	0.00869290006657
0.00413836	0.00261364927382
0.00052996	0.000219819653469
-0.01723007	-0.0145217756366
0.00353519	0.00489582518102
-0.01353948	-0.013732318688
-0.00962710	-0.0105761880162
-0.00215490	-0.00292141477159
-0.66803629	-0.647349739535
-0.01026772	-0.0108922058665
0.00098073	-0.000328098077807
0.01588615	0.0122434091149
-0.01996637	-0.0195122911258
-0.02030647	-0.0190116603017
0.00052362	0.000212475090656
-0.01036833	-0.0114925568727
0.04245693	0.0332856656368
-0.00514744	-0.00583153137316
-0.01968883	-0.0188424162322
0.00469895	0.00469337521922
-0.01659986	-0.0160871591044
-0.05308521	-0.05141786628
-0.00082030	-9.17261297425e-05
0.01547306	0.020023190307
-0.01072040	-0.00713120208933
-0.05546250	-0.0535021112855
0.01116124	0.0101346952788
-0.00712744	-0.00682055576002
-0.10900757	-0.102696439607
-0.00216088	-0.00289254332651
-0.56667559	-0.558022768222
-0.56725256	-0.540936755931
-0.00176610	-7.36606375179e-05
-0.00058738	-0.00126904205001
-0.00836979	-0.0105211487902
-5.06662838	-5.12648769181
-0.02091946	-0.021489028733
0.00444940	0.00585317088706
-0.01363543	-0.0295874913863
0.00523106	0.00523974190408
0.00450287	0.00451424727804
0.00022000	-0.000546186533084
-0.00052099	-0.00304531750186
-0.00208898	-0.00275161905186
-0.01666781	-0.0152402578853
-0.68569595	-0.692782316061
0.00875058	0.00890806096292
-0.04657950	-0.0439522731051
-0.02050793	-0.020033722254
-0.08522752	-0.0809730341032
-0.00654484	-0.00573706474403
0.01738762	0.0195864359954
-0.00175772	-0.00248464133813
-1.03390407	-1.01617222168
-0.00699453	-0.00827987590757
-0.00363723	-0.00443584190471
0.00670466	0.00670144676732
-0.01174982	-0.0117501604611
-0.01364847	-0.0133513430115
-0.00009535	0.00082296474349
-0.01591079	-0.0153513161076
-0.00996709	-0.0116156354444
-0.00084554	-0.00132173066321
-1.00017439	-1.08139316466
-0.00313718	-0.00379296546702
-0.00571173	-0.00594277832722
-0.00630976	-0.00526294010905
-0.09644810	-0.0780535980651
-0.00334773	-0.00401623600756
0.01491774	-0.00359716515606
0.88107985	0.676278634624
-0.00097486	-0.000684804935181
-0.00988024	-0.0101744135513
-0.12286671	-0.122558972926
-0.00028759	-0.000771842121428
0.00349308	0.0059460847667
-0.00004307	-0.00065578186847
0.01491415	0.0190186629994
-0.01612421	-0.0152394230588
0.02192638	0.0364595231003
0.02827288	0.0397441403563
0.00704286	0.00890684541631
-0.45118766	-0.439788522031
-0.01130611	-0.0111353418136
0.00493892	0.00615779039492
-0.11883219	-0.115874585129
0.79595713	0.461771661548
0.00110359	0.00104410289184
-0.03685262	-0.0264601274971
-4.58418440	-4.61935827034
-0.02992401	-0.0287510590544
0.00518967	0.00299619329837
-0.50941122	-0.464462982551
0.00253173	0.00270774178847
0.03049500	0.0286514026455
-0.00648598	-0.00748748205636
0.00274252	0.000429449521481
-0.02457475	-0.0233364111642
-0.00418657	-0.00525473950944
0.00071491	0.000241806020144
-0.23500010	-0.246762790152
-0.00272242	-0.00283844287663
-0.00393188	-0.00449797931553
-0.00248555	-0.00325170933767
-0.00129930	-0.00191058451806
-0.01347273	-0.0134230141684
-0.02138171	-0.012965742642
-0.01084075	-0.011346063171
-0.01140253	-0.0113988073211
-0.00738249	-0.00793879437273
0.00507698	0.00696329029294
-0.06759861	-0.0527628649733
0.00588161	0.0252078749011
-1.34979929	-1.32012936576
-0.03221588	-0.0322387080881
-0.00668253	-0.00944304826442
-0.00092905	-0.00350832694781
-0.01966334	-0.0189544207837
0.04625649	0.0453601028007
0.00885130	0.0141333358564
-0.10627857	-0.105751342812
-0.08128882	-0.0783554855553
-0.01092784	-0.0114168472354
-0.01817874	-0.0176043044556
-0.01311504	-0.011516934107
-0.00131186	-7.40763292624e-05
0.00314424	0.00594172485748
-0.08170023	-0.0773652039021
-0.00124391	-0.00275524345465
0.00187209	0.00242203869157
0.00680695	0.0101215060241
-0.00395951	-0.00559406860904
0.00354093	0.00359128436632
-0.02758321	-0.0229539824414
-0.03008970	-0.028010229282
-0.00759962	-0.00722735141473
0.00273690	0.00205225533652
-0.01287649	-0.0144510470299
-0.00827397	-0.00864569528439
0.02765905	0.0431045186244
-0.00455419	-0.00553534329445
-0.00422031	-0.00495311093539
-0.00050209	-0.00107060853177
-0.01195008	-0.0115724907733
0.06447136	0.0937682272727
-0.00590219	-0.00330818450111
-0.06294285	-0.0622053736764
-0.00616764	-0.00737494100685
-0.01813603	-0.0177627533172
-0.09434129	-0.0953430175464
-0.00520462	-0.00290424205862
-0.00579236	-0.00689136817713
-0.00622411	-0.00668278109372
0.00516263	0.00545461143026
-0.29241843	-0.2906436298
-0.03943926	-0.0354173901228
-4.87280110	-4.83192677858
-0.19215856	-0.178145362403
-0.00475015	-0.00555707399984
-0.01303058	-0.0129502160844
-0.01523703	-0.00358491050625
0.00334079	0.00534612844822
-0.02398306	-0.0251948173918
-0.00188740	-0.00257090809955
-0.07719006	-0.0786842390096
0.00157373	0.00229816245796
-0.28410857	-0.273914275256
-0.00404983	-0.00491206813319
0.00190224	0.00268060741517
-0.03439793	-0.0345539876035
-0.00372073	-0.00420284528543
-0.00572346	-0.00686430947149
-0.04657387	-0.0487084109194
0.07584614	0.17191761165
-0.00599239	-0.00725314911286
0.00477766	0.00598299879352
-2.92863188	-2.93364789491
-0.01274933	-0.0131184474801
0.00479058	0.00645156772673
0.00309782	0.00433242727811
0.00427103	0.00387320757256
0.00097618	0.000871797430538
-0.00246234	-0.00317179622612
-0.00508870	-0.00564043120084
-0.00223804	-0.00275864375002
-0.08144231	-0.0884345828031
-0.04683000	-0.0462224984296
0.00529853	0.00461393404806
-0.04810502	-0.049036402097
-0.00001890	0.0013708583924
-0.01330369	-0.012508751488
0.00325908	0.0042875805907
-0.21812174	-0.208062519832
0.00034250	0.00133483400173
-0.01946703	-0.0185983029195
-0.00332272	-0.00339273075462
-4.00198478	-4.1655804762
0.04122593	0.0482107961731
-0.00288703	-0.00328661270837
-0.00808723	-0.00500686340213
-0.00154514	-0.00214835154179
-0.00142886	-0.00210519340199
-0.00575504	-0.00685057588688
-0.03475096	-0.0325483527559
-4.42065521	-4.43503678465
0.00316505	0.00188157721077
0.00062495	0.000147660598377
-2.31912720	-2.30694795671
-0.00229977	-0.00284046751458
0.04109530	0.0436623430777
-0.02688098	-0.0251309525771
0.00405235	0.00389188313461
0.00557954	0.00534114932522
0.00093323	0.000656584981097
-0.00885202	-0.00827500807877
-4.86133552	-4.82957059212
-3.66388157	-3.72985146074
-0.21894958	-0.200590780381
-0.01436421	-0.0153769504599
-0.00345192	-0.00411505543776
0.00220227	0.00555159789732
0.00467191	0.00657152866304
-0.00067280	-0.00120467926572
0.00599370	0.00576505538942
0.00284408	0.00679393478796
-0.00471414	-0.00557695382787
0.00324078	0.00439184294329
-0.01353386	-0.0135211799367
-0.00952674	-0.0100770650109
-0.43096133	-0.435225687814
-0.09239743	-0.0761675618054
-0.00305643	-0.00368053343709
0.00164994	0.000707796179643
-0.04736104	-0.0449357682819
-0.01054909	-0.0074872358336
-0.03064083	-0.0263816786245
-0.03050637	-0.02876197584
-0.00369681	-0.00442826702095
0.03510124	0.0406933417177
-0.00489849	-0.00591964193223
-0.02127560	-0.0198989682599
-0.02006578	-0.0177090432087
-0.00368173	-0.00438944403791
-0.00434819	-0.00478070282059
-0.06272404	-0.0748591672274
1.60314704	0.922416288092
-0.40011593	-0.388767668208
0.03372262	0.0867967873088
-0.00657905	-0.00674419163872
0.00937086	0.00907036352951
-0.00617793	-0.00727542742103
0.00179792	0.00247281406489
0.01992593	0.0253038724646
-0.00554090	-0.00605558196253
0.00022634	-0.000295186077007
-0.36635180	-0.234279658077
0.00841394	0.00774158058396
-0.00230994	-0.00261388795408
-0.01487850	-0.0148838987571
0.00767235	0.00942337026114
0.05691194	0.0796231003162
0.01033065	0.0150320829773
-0.01165986	0.00728562053648
0.00197952	0.00292299361476
0.00191205	0.00183226276199
-0.02198895	-0.0212156635315
-0.00116137	-0.00159284078789
-0.00274647	-0.00356733482512
-0.03891444	-0.037455743224
0.00166716	0.00338630435855
0.00462992	0.00658507943331
0.00017406	-0.000349070234576
0.00811199	0.00915021965809
0.00045830	0.000762938795726
-0.01177123	-0.0118159851563
-0.00307868	-0.00371565376306
-0.00585134	-0.00699956331658
-0.00227668	-0.00298886193235
-0.00459080	-0.00534118113604
-0.02318884	-0.0225649118776
-0.00499730	-0.00542964956582
-0.01442367	-0.0140297445888
0.00990895	0.0183861351214
0.02192495	0.0273559514386
-0.01737614	-0.0127690448715
-0.17711891	-0.163580137849
-0.00056896	-0.00138605366189
0.00428682	0.0153041558966
-0.00345384	-0.00402832282498
0.00012537	-0.000360520559267
-0.00355134	-0.0028387993526
0.00450287	0.00450880475012
0.00434664	0.00528001798879
-1.41582284	-1.61143025461
-0.01274323	-0.0129044660834
-1.65899881	-1.70209034465
-0.00025481	-0.000167917577493
0.00804416	0.00843902089825
0.00497828	0.007059455596
-0.00174779	-0.00222198483007
-0.00048965	-0.000707991546212
-0.02013098	-0.0189327064506
-0.07525828	-0.0751533147591
-0.00410714	-0.000350124146663
-0.02217677	-0.022575805389
-0.00260387	0.0117659583756
0.00465002	0.00550395786867
0.00258843	0.0027215517559
-0.08592724	-0.0911662218195
0.00308466	0.00334270994918
-0.00026343	-0.000812975959062
-0.02245754	-0.0299331277888
-0.03547137	-0.0345351059646
-0.06663391	-0.0734757684334
-0.03525329	-0.0354658045331
-0.02694235	-0.0288697875168
0.01091564	0.0141644760564
-0.00516634	-0.00605238773966
0.00260913	0.0036226921917
0.00817910	0.00874333160856
-0.00391980	-0.00476272563506
0.02768884	0.0253984839208
-0.00277434	-0.00315038770708
-0.00358830	-0.00360261126782
-0.01377073	-0.0138012390355
0.00325118	0.00387798457955
-0.04940683	-0.0475502964044
-0.42456376	-0.430010930978
0.01708221	0.0195734148613
0.00677584	0.00912821767036
-0.02032442	-0.0179693269441
-0.01116375	-0.0116165209259
-0.00065868	3.79932445047e-05
-0.02999579	-0.0287705834539
-0.01049598	-0.0111005714251
-0.00758131	-0.00850607159561
0.00244177	0.00296594197218
0.03068868	0.0387248989867
-3.00216330	-3.00510952667
-0.78281003	-0.758190140418
-0.09903079	-0.0964914756981
-0.00148616	-0.00199265244961
-0.00411108	-0.00468711160913
-0.00544436	-0.00662856285784
-0.00879604	-0.0099373325578
-0.11847222	-0.0854533378994
-0.00040064	-0.00167350940642
-0.00235719	-0.00291327732338
-0.00216112	-0.00285788805554
0.00916533	0.00917202430403
0.01492803	0.0203044599127
-0.96952865	-0.9592811566
-0.79150737	-0.790696637719
-0.00372516	-0.00464120513822
-0.02276559	-0.0280383358575
0.00752341	0.00723174270467
-0.01944945	0.0332357228455
-0.06726089	-0.0627708396141
-0.00805361	-0.00905513503599
-0.00049359	-0.000687138921416
-0.00356820	-0.0040763405195
-0.00784605	-0.00913356073612
-0.24734113	-0.223502830627
-0.00129870	-0.000948951014088
-0.04824953	-0.0461470470252
-0.00852424	-0.00945994689285
0.00001567	3.42176547231e-05
-0.02722252	-0.0575177005324
-0.00391716	-0.00417249285996
-0.04483182	-0.0446922371281
0.00206326	0.00280045351742
-0.00181455	0.00239849691018
-0.00903290	-0.0101305605226
-0.00314280	-0.00363741040581
-0.00044813	-0.000752168968108
-0.03565847	-0.0367141362296
0.00928281	0.00724042039482
0.00060282	0.000142632389038
-0.00232597	-0.00288270101057
-0.00860977	-0.00860193850312
-0.01206217	-0.0117652774468
-0.07390837	-0.0698934099195
-0.46442376	-0.441543534804
0.02451350	0.0349631020186
-0.00436578	-0.00512671628261
-0.00183955	-0.00252131474824
-4.05746977	-4.0809861707
-0.00592097	-0.00325228038471
-0.02755976	-0.0260518925523
-0.00035004	-0.000850915979618
-0.13365004	-0.126230659265
-0.00912705	-0.00995479237334
-1.73821541	-1.79401088171
-0.01090332	-0.0107001220346
0.00050340	0.00172550314686
-0.00637042	-0.00759653600983
0.00002022	-0.000478823364355
-5.20493202	-5.17098938072
-0.00053666	-0.00111833819397
-0.01067949	-0.0105633728641
0.01258400	0.0169685289879
-0.97354308	-0.957516654756
-0.00306026	-0.00356617685101
-0.00011927	0.000340538957276
-0.08127447	-0.0763524435913
-0.00632221	-0.00696777061423
-0.02028147	-0.0118001821387
0.00240217	0.00079366776361
-0.01351903	-0.0133145589631
0.00465480	0.00584404950716
-0.00653778	-0.00752889960944
-0.02154488	-0.0207233783147
0.00789594	0.0105163922606
-0.14659496	-0.138148809471
-0.01994531	-0.0191017832734
-0.00207833	-0.00274699619531
-0.01801006	-0.0180420652078
-0.00217045	-0.00287292312123
-0.02380374	-0.0272749659588
-0.00766852	-0.0080686556187
-0.00001304	-0.000318663882787
-0.00069565	-0.000330243960245
0.00723977	0.0074512363041
-0.01391967	-0.0139994811129
0.02006626	0.0173633399435
0.00533873	0.00711990219238
-0.00361689	-0.00310790836284
-0.00651995	-0.00782887972309
0.00479142	0.00581297415449
0.01240216	0.0113494829941
0.00086445	0.000494235743321
0.00446471	0.00496531350844
-0.58095163	-0.575395178863
-0.00482815	-0.00569586600971
0.00199184	0.0016315519266
-0.14437116	-0.135880720691
-0.02374404	-0.0228388416117
-0.85397864	-0.834244490146
0.00166274	0.00256322187285
-0.00782787	-0.00884322694592
0.01351221	0.016510423975
0.03663812	0.0332820207418
-0.00175258	-0.000665738432407
-0.00443720	-0.0047894973278
0.00177914	0.001358620112
-0.00050065	-0.00425162142518
-0.11105791	-0.105058997653
-2.98437671	-2.98180176604
-0.00272230	-0.00337399296223
-0.00297316	-0.00386617467718
0.00561256	0.00487189542501
-0.01475253	-0.0153218878345
0.00149657	0.00130038717861
-0.04486962	-0.0416067333159
0.00984375	0.0096602085197
-0.00047780	-0.00087942516266
-0.02126950	-0.0196324121224
0.00151141	0.00153033542693
-0.00693435	-0.00797302444904
0.02500901	0.0240396328356
-0.05421644	-0.048993861909
-0.01651169	-0.0168572064757
-1.83793862	-1.89336382152
0.01013912	0.012136859211
-0.00419746	-0.00465758133931
0.00229391	0.00271885064618
0.00737651	0.00926541465477
0.04159966	0.0530295089586
0.00058152	0.000495294151557
-0.00676520	-0.00780641452558
-0.00602409	-0.00607091690991
-0.00164659	-0.00217210223423
-0.29654399	-0.276704693925
-0.02309146	-0.0221873520183
-0.01280926	-0.0127515403375
0.00083059	0.000375723513852
-0.01134463	-0.0108057887295
-0.18389320	-0.149104986818
-0.01158629	-0.0120154881572
0.00457764	0.00512164112421
-0.00778097	-0.00575061069345
-0.00598198	-0.00721888405827
-0.00951047	-0.0100270985131
0.00278666	0.00390391116509
-0.00373963	-0.00408178269364
-0.00158916	8.56112241547e-05
-0.00583806	-0.00688979393265
-0.00919500	-0.00922091359616
-0.00001914	0.00248648487164
-0.84844383	-0.882275825075
-0.00333576	-0.00421215269034
-0.00069756	-0.00126669368194
0.00959863	0.0131708260203
0.01466700	0.0168393369677
-0.02721571	-0.0251580527843
-0.29267970	-0.325913881141
-0.45037680	-0.439872792929
-0.04754575	-0.0546983807633
-0.00116436	-0.00169347992422
-0.08122889	-0.0743523886135
-0.01024882	-0.0111689013359
-0.00489155	-0.00563994705808
-0.01080917	-0.0101832266196
-0.46281127	-0.469166859615
-0.02047575	-0.0212680822788
-0.01054849	-0.0117969623787
0.00316003	0.00207057584413
0.00137168	0.00118341432786
-0.00134931	-0.000582349280709
-0.00418825	-0.00412417587706
-0.01669209	-0.0171266881467
-0.13070415	-0.110863077369
-0.00115060	-0.00175197371792
-0.00676879	-0.0078263607102
-0.09018595	-0.0867124093309
-0.32382011	-0.324954496879
-0.00366714	-0.00401574475558
-0.01995393	-0.0188609598696
-0.00528310	-0.00624428800488
-0.01313825	-0.0126352130543
-0.01162193	-0.00849091131758
-0.00727913	-0.00751937192712
0.00411503	0.00381833663596
-0.06535052	-0.247929666605
0.00598365	0.00633827511429
0.00321362	0.00293753412822
0.00976576	0.00883998128603
0.00883468	0.00798161310685
-0.00569869	-0.00565038759879
-0.03249749	-0.0313529122901
-0.47149604	-0.449684813354
-0.01575108	-0.0156564328008
-0.00846909	-0.00923824929329
-0.01008517	-0.0109595094001
-0.01375290	-0.0137841948818
-0.00391824	-0.00416558761722
-0.02019055	-0.0187014985818
0.04329697	0.0558156562753
-0.00085117	0.00323811318647
-0.09434010	-0.0878499014485
-0.04793777	-0.0432862998162
-0.01427114	-0.0131689699459
-0.00480769	-0.0139638376024
-0.00732817	-0.00844999954252
-0.00334641	-0.00524570283669
-0.07830059	-0.0774120199488
-0.00285270	-0.00241731276936
0.05411870	0.0449835063647
-0.00638669	-0.00650106525065
0.00166046	0.00362476315691
-0.00008135	0.00651665471304
-0.00346245	-0.00307076252416
0.01819058	0.0247332166908
-0.00443169	-0.00502399726301
-0.00410534	-0.00474857858061
-0.06857682	-0.0668883806012
-0.01025373	-0.0101069840306
0.08155404	0.117873875918
0.00240947	0.00189192552787
0.00076503	0.000499450700873
-0.34015702	-0.332546423842
0.00220227	0.00220492794108
-0.02217892	-0.0203625014508
0.00098144	0.000772915427049
0.03754360	0.0499533406643
-0.00570958	-0.00656949056628
-0.01416503	-0.00968415754421
-0.01112057	-0.0114803342195
-0.00038413	-0.000102785264196
0.00341520	0.00336311821084
-0.00627734	-0.00733480341264
-0.00600686	-0.00711079703211
-0.00486428	-0.00462623992722
-0.00211123	-0.00414002350703
-0.35488981	-0.335463846229
-0.00684403	-0.00658169357403
-0.24370282	-0.233506609278
0.00131150	0.000894030290836
-0.06918215	-0.065442783763
-0.00142599	-0.00153317355662
-0.05778572	-0.0555665507799
-1.89076005	-1.97493660507
-0.06262188	-0.0574768179972
-0.00730832	-0.00672775593142
-0.03757710	-0.0370228673986
0.02324638	0.0365823934257
0.06482810	0.0560508245867
-0.00961694	-0.0105429518287
-0.43607922	-0.39060450041
-0.00207187	-0.00100486230306
-3.21972194	-3.29341251394
-4.48974393	-4.58013713864
0.00279898	0.00444035006615
-0.01053653	-0.0101758084148
-0.02681674	0.00786519561193
-0.60217376	-0.656131869655
-0.00705590	-0.00737194558452
-0.00884975	-0.00980930044512
-0.00367850	-0.00394069005194
-0.00980129	-0.00403164766506
-0.00056561	-0.00108913325387
-0.01274466	-0.0130965597121
0.00150375	0.00174826752742
0.00240648	0.00280167496393
-0.45771503	-0.446328551466
-0.00553875	-0.00591799852924
-0.02147347	-0.0217414572459
-0.01093299	-0.0117280214993
-0.04270671	-0.0395012937369
-0.04688910	-0.0470978844951
0.03496761	0.0886807811829
-0.17276558	-0.169916192834
-0.00694309	0.0188392593456
-0.04717633	-0.0457792141955
-0.87197242	-0.859087673426
0.00910205	0.0118506418604
-0.28628105	-0.272521018935
0.00448672	0.0056012822792
-0.07268444	-0.0522316572877
-2.90137395	-3.03895914725
-0.03956451	-0.0403094578466
-0.01014809	-0.00935201408878
-0.78402308	-0.692053535827
-0.00262384	-0.00306078084488
0.00165879	0.000596989377203
0.00227488	0.00297905527263
-0.00217607	-0.00296459461735
-0.00241318	-0.0030523376093
0.00156572	0.00122302918745
-0.00622854	-0.00596542373447
-0.02333228	-0.0143756882263
-0.00731358	-0.00704035637562
-0.16265493	-0.154031052127
-0.00973011	-0.0135593852066
-0.11820664	-0.108884722935
-0.01076479	-0.0113314544127
-0.00147922	-0.00203973599914
0.00847758	0.0113222259353
0.00169420	0.00160038591501
-0.00347441	-0.00411809391272
-0.00766374	-0.00791921963757
-0.00558612	-0.00678500412648
0.00087414	0.000216464608537
0.00537510	0.00659692593212
-0.03362859	-0.0337050681601
-0.01296945	-0.0128513272258
-0.00243280	-0.00159209317871
-0.00633776	-0.00783283133839
0.01083405	0.0122500901613
0.00129009	0.00110512904532
-0.01443168	-0.0140905180779
0.00601129	0.00620525916105
-0.00171645	-0.0023932050592
-0.00366235	-0.00341823958278
-0.00825148	-0.00909980649793
0.00143293	0.00117268022202
0.00112129	0.000817326089889
0.00368209	0.00517367019974
-0.01920803	-0.0159132848717
0.00219366	0.00199364298284
0.00040567	-3.18329535683e-05
0.01497313	0.0218591659232
-0.90386530	-0.810309460612
0.01536552	0.0161625099756
-0.02677810	-0.0281398451137
0.00050017	0.00263502061224
0.00252312	-0.000299244814813
-0.04098548	-0.0352806345833
-0.03875019	-0.0328621369041
-0.02629180	-0.0236824480838
0.00592731	0.00419869759974
-0.01499036	-0.0127084677164
-0.03119926	-0.0290387620377
-0.11883937	-0.127644975395
-0.00191300	-0.00260497985882
-2.01521305	-2.07407974253
0.01286286	0.0117176639657
-0.00279659	-0.00365412000561
-0.00355493	-0.00370221266538
-0.01022944	-0.0131049805959
-0.00540907	-0.00658056500184
-0.02553957	-0.024485969007
-0.66669811	-0.860966338287
0.01098610	0.00962639653101
-0.12681928	-0.12617370194
0.00929405	0.0121893440104
-0.00623177	-0.00172671029331
-0.02894316	-0.0276089878128
0.00143221	0.00197225266464
-0.00370578	-0.00438150144253
0.00068608	0.00031628521829
0.02272970	0.02588932463
0.00397961	0.00429201512325
-3.07339746	-3.07040119032
0.00111519	0.00140766976893
0.00661422	0.00640357104414
0.00401478	0.00643590087136
-0.01169611	-0.00899909934295
0.01094399	0.0146816965337
0.00235169	0.00245234272168
0.00646564	0.0061573866553
-0.00344475	-0.00418008232868
-0.00579009	-0.00671891420265
-0.00584859	-0.00566209345383
0.01817347	0.0253661999319
